"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592382971","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382973","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382975","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382977","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382979","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382981","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382983","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382985","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382988","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382990","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382992","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382994","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382996","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592382998","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383000","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383002","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383004","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383006","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383008","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383010","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383013","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383015","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383017","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383019","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383021","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383023","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383025","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383027","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383029","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383031","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383034","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383036","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383038","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383040","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383042","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383044","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383046","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383048","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383050","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383052","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383054","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383056","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383058","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383060","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383062","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383064","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383066","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383068","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383070","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383072","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383074","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383076","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383078","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383080","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383082","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383084","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383086","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383088","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383090","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383092","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383094","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383096","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383098","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383100","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383102","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383104","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383106","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383108","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383110","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383112","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383114","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383116","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383118","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383120","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383122","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383124","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383126","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383128","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383130","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383132","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383134","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383136","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383138","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383140","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383142","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383144","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383146","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383148","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383150","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383152","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383154","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383156","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383158","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383160","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383162","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383164","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383166","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383168","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383170","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383172","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383174","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383176","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383178","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383180","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383182","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383184","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383186","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383188","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383190","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383192","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383194","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383196","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383199","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383201","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383203","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383205","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383207","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383209","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383211","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383213","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383216","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383218","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383220","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383222","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383224","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383226","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383229","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383231","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383233","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383235","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383237","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383239","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383241","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383243","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383245","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383248","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383250","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383252","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383254","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383256","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383258","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383260","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383262","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383265","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383267","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383269","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383271","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383273","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383275","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383277","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383279","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383281","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383284","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383286","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383288","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383290","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383292","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383294","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383296","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383298","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383300","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383302","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383304","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383306","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383308","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383310","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383312","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383314","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383316","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383319","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383321","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383323","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383325","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383327","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383329","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383331","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383333","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383335","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383338","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383340","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383342","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383344","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383346","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383348","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383350","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383353","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383355","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383357","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383359","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383361","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383363","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383365","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383368","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383370","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383372","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383374","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383376","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383378","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383380","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383382","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383384","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383386","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383388","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383390","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383393","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383395","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383397","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383399","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383401","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383403","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383405","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383407","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383409","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383411","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383414","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383416","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383418","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383420","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383422","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
"1592383424","0","","Aggregated",56.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1868,0,191,273,191,3617,150
